source/00337.png,FactMSE/00337_1.png,0.157,32.514
source/00337.png,FactMSE/00337_2.png,0.399,44.452
source/00337.png,FactMSE/00337_3.png,0.968,62.056
source/00337.png,FactMSE/00337_4.png,2.103,65.751
source/00337.png,HyperMSE/00337_1.png,0.183,32.436
source/00337.png,HyperMSE/00337_2.png,0.460,50.337
source/00337.png,HyperMSE/00337_3.png,1.014,67.568
source/00337.png,HyperMSE/00337_4.png,2.047,69.243
source/00337.png,HierarchMSE/00337_1.png,0.136,32.528
source/00337.png,HierarchMSE/00337_2.png,0.426,45.530
source/00337.png,HierarchMSE/00337_3.png,1.041,67.027
source/00337.png,HierarchMSE/00337_4.png,2.024,67.241
source/00337.png,HierarchMSIM/00337_1.png,0.126,29.861
source/00337.png,HierarchMSIM/00337_2.png,0.350,51.374
source/00337.png,HierarchMSIM/00337_3.png,0.895,66.322
source/00337.png,HierarchMSIM/00337_4.png,1.849,68.870
source/00337.png,CAEntropyMSIM/00337_1.png,0.188,43.671
source/00337.png,CAEntropyMSIM/00337_2.png,0.332,51.878
source/00337.png,CAEntropyMSIM/00337_3.png,0.925,62.183
source/00337.png,CAEntropyMSIM/00337_4.png,1.606,67.694
source/00337.png,FRICwRNN/00337_1.png,0.125,10.038
source/00337.png,FRICwRNN/00337_2.png,0.250,23.632
source/00337.png,FRICwRNN/00337_3.png,0.500,42.852
source/00337.png,FRICwRNN/00337_4.png,1.000,55.863
source/00337.png,HiFiC/00337_1.png,0.234,63.939
source/00337.png,HiFiC/00337_2.png,0.442,65.409
source/00337.png,HiFiC/00337_3.png,0.679,66.352
source/00337.png,WebP/00337_1.png,0.149,26.427
source/00337.png,WebP/00337_2.png,0.285,35.495
source/00337.png,WebP/00337_3.png,0.550,51.227
source/00337.png,WebP/00337_4.png,1.705,67.318
source/00337.png,VVC/00337_1.png,0.139,34.759
source/00337.png,VVC/00337_2.png,0.309,49.594
source/00337.png,VVC/00337_3.png,0.624,60.740
source/00337.png,VVC/00337_4.png,2.015,67.511
source/00337.png,JPEG/00337_1.png,0.385,17.079
source/00337.png,JPEG/00337_2.png,0.698,29.183
source/00337.png,JPEG/00337_3.png,1.244,46.841
source/00337.png,JPEG/00337_4.png,2.137,62.030
source/00791.png,FactMSE/00791_1.png,0.105,33.992
source/00791.png,FactMSE/00791_2.png,0.277,42.802
source/00791.png,FactMSE/00791_3.png,0.616,52.145
source/00791.png,FactMSE/00791_4.png,1.295,69.026
source/00791.png,HyperMSE/00791_1.png,0.109,32.565
source/00791.png,HyperMSE/00791_2.png,0.273,47.974
source/00791.png,HyperMSE/00791_3.png,0.633,52.227
source/00791.png,HyperMSE/00791_4.png,1.188,60.510
source/00791.png,HierarchMSE/00791_1.png,0.093,32.241
source/00791.png,HierarchMSE/00791_2.png,0.251,44.716
source/00791.png,HierarchMSE/00791_3.png,0.595,55.512
source/00791.png,HierarchMSE/00791_4.png,1.170,61.317
source/00791.png,HierarchMSIM/00791_1.png,0.098,30.840
source/00791.png,HierarchMSIM/00791_2.png,0.259,46.136
source/00791.png,HierarchMSIM/00791_3.png,0.611,58.852
